item_code,box_volume,item_volume,number_of_item_in_a_box,slot_type,slot_volume,max_box_in_slot,max_item_in_slot
11103248001,39200.0,9800.0,4.0,0,120000,3,12.0
11103249001,38808.0,9702.0,4.0,0,120000,3,12.0
11103252001,35588.0,4448.5,8.0,0,120000,3,24.0
11103253001,35588.0,4448.5,8.0,0,120000,3,24.0
11103254001,37200.0,4650.0,8.0,0,120000,3,24.0
11103256001,30400.0,7600.0,4.0,0,120000,3,12.0
11103262001,29952.0,7488.0,4.0,0,120000,4,16.0
11103265001,46893.0,11723.3,4.0,0,120000,2,8.0
11103267001,25410.0,4235.0,6.0,0,120000,4,24.0
11103270001,26013.0,4335.5,6.0,0,120000,4,24.0
11103270002,37323.0,6220.5,6.0,0,120000,3,18.0
11103270003,37323.0,6220.5,6.0,0,120000,3,18.0
11103272001,22464.0,3744.0,6.0,0,120000,5,30.0
11103274001,39237.0,9809.3,4.0,0,120000,3,12.0
11103279001,23870.0,3978.3,6.0,0,120000,5,30.0
11103280001,25520.0,2835.6,9.0,0,120000,4,36.0
11103281001,16380.0,2730.0,6.0,0,120000,7,42.0
11103282001,22464.0,3744.0,6.0,0,120000,5,30.0
11103283001,28272.0,4712.0,6.0,0,120000,4,24.0
11103283002,27360.0,4560.0,6.0,0,120000,4,24.0
11103284001,23760.0,2640.0,9.0,0,120000,5,45.0
11103289001,27550.0,4591.7,6.0,0,120000,4,24.0
11103290001,5074.0,5074.48,1.0,0,120000,23,23.0
11103291001,2800.0,2800.0,1.0,0,120000,42,42.0
11103293001,24192.0,2016.0,12.0,0,120000,4,48.0
11103296001,39600.0,4950.0,8.0,0,120000,3,24.0
11103297001,17472.0,2912.0,6.0,0,120000,6,36.0
11103298001,24640.0,4106.7,6.0,0,120000,4,24.0
11103299001,22464.0,3744.0,6.0,0,120000,5,30.0
11103301001,31920.0,5320.0,6.0,0,120000,3,18.0
11103301002,31920.0,5320.0,6.0,0,120000,3,18.0
11103303001,29760.0,14880.0,2.0,0,120000,4,8.0
11103304001,25520.0,2835.6,9.0,0,120000,4,36.0
11103312001,24300.0,3037.5,8.0,0,120000,4,32.0
11103313001,25839.0,2153.3,12.0,0,120000,4,48.0
11103314001,14872.0,1239.3,12.0,0,120000,8,96.0
11103317001,20300.0,3383.3,6.0,0,120000,5,30.0
11103321001,30720.0,5120.0,6.0,0,120000,3,18.0
11103321002,30720.0,5120.0,6.0,0,120000,3,18.0
11103322001,30720.0,5120.0,6.0,0,120000,3,18.0
11103323001,32760.0,8190.0,4.0,0,120000,3,12.0
11103331001,12160.0,1216.0,10.0,0,120000,9,90.0
11103334001,17472.0,2912.0,6.0,0,120000,6,36.0
11103336001,40095.0,6682.5,6.0,0,120000,2,12.0
11103346001,27550.0,4591.7,6.0,0,120000,4,24.0
11103347001,29952.0,7488.0,4.0,0,120000,4,16.0
11103350001,39424.0,6570.7,6.0,0,120000,3,18.0
11103354001,27972.0,4662.0,6.0,0,120000,4,24.0
11103361001,29792.0,3724.0,8.0,0,120000,4,32.0
11103365001,28080.0,7020.0,4.0,0,120000,4,16.0
11103369001,28860.0,7215.0,4.0,0,120000,4,16.0
11103370001,28080.0,7020.0,4.0,0,120000,4,16.0
11103371001,34320.0,5720.0,6.0,0,120000,3,18.0
11103375001,28350.0,4725.0,6.0,0,120000,4,24.0
11103377001,14364.0,2394.0,6.0,0,120000,8,48.0
11103380001,14364.0,2394.0,6.0,0,120000,8,48.0
11103387001,16380.0,2730.0,6.0,0,120000,7,42.0
11103388001,16380.0,2730.0,6.0,0,120000,7,42.0
11103884001,36704.0,6117.3,6.0,0,120000,3,18.0
11103884002,35520.0,5920.0,6.0,0,120000,3,18.0
11103884003,35520.0,5920.0,6.0,0,120000,3,18.0
11104001001,39168.0,6528.0,6.0,0,120000,3,18.0
11104005001,29808.0,2484.0,12.0,0,120000,4,48.0
11104005002,29808.0,2484.0,12.0,0,120000,4,48.0
11104006001,32480.0,2706.7,12.0,0,120000,3,36.0
11104013001,30537.0,2544.8,12.0,0,120000,3,36.0
11110005001,21924.0,1827.0,12.0,0,120000,5,60.0
11110006001,40320.0,6720.0,6.0,0,120000,2,12.0
11110007001,40320.0,6720.0,6.0,0,120000,2,12.0
11110008001,40320.0,6720.0,6.0,0,120000,2,12.0
11110012001,31350.0,7837.5,4.0,0,120000,3,12.0
11110013001,35805.0,5967.5,6.0,0,120000,3,18.0
11110014001,33210.0,8302.5,4.0,0,120000,3,12.0
11110014002,33210.0,8302.5,4.0,0,120000,3,12.0
11110016001,34317.0,8579.3,4.0,0,120000,3,12.0
11110018001,28210.0,4701.7,6.0,0,120000,4,24.0
11110020001,31350.0,7837.5,4.0,0,120000,3,12.0
11110022001,9614.0,961.4,10.0,0,120000,12,120.0
11110026001,34317.0,8579.3,4.0,0,120000,3,12.0
11110028001,28210.0,4701.7,6.0,0,120000,4,24.0
11110029001,28210.0,4701.7,6.0,0,120000,4,24.0
11110031001,23400.0,1462.5,16.0,0,120000,5,80.0
11110031002,25480.0,1592.5,16.0,0,120000,4,64.0
11110032001,40392.0,6732.0,6.0,0,120000,2,12.0
11110033001,20592.0,2574.0,8.0,0,120000,5,40.0
11110045001,20592.0,2574.0,8.0,0,120000,5,40.0
11110050001,21924.0,1827.0,12.0,0,120000,5,60.0
11110053001,30600.0,7650.0,4.0,0,120000,3,12.0
11110056001,23400.0,3900.0,6.0,0,120000,5,30.0
11110060001,20592.0,1372.8,15.0,0,120000,5,75.0
11110060002,20592.0,1372.8,15.0,0,120000,5,75.0
11110063001,41412.0,3451.0,12.0,0,120000,2,24.0
11110065001,33210.0,8302.5,4.0,0,120000,3,12.0
11110066001,28210.0,4701.7,6.0,0,120000,4,24.0
11110075001,21924.0,1827.0,12.0,0,120000,5,60.0
11110077003,8568.0,171.4,50.0,0,120000,14,700.0
11110078001,18225.0,1822.5,10.0,0,120000,6,60.0
11110078002,18225.0,1822.5,10.0,0,120000,6,60.0
11110078003,18225.0,1822.5,10.0,0,120000,6,60.0
11110078004,10120.0,1012.0,10.0,0,120000,11,110.0
11110078005,10120.0,1012.0,10.0,0,120000,11,110.0
11110079001,9984.0,1664.0,6.0,0,120000,12,72.0
11110079003,9984.0,1664.0,6.0,0,120000,12,72.0
11110079004,9984.0,1664.0,6.0,0,120000,12,72.0
11110079005,9984.0,1664.0,6.0,0,120000,12,72.0
11110082001,26448.0,4408.0,6.0,0,120000,4,24.0
11110083001,33462.0,8365.5,4.0,0,120000,3,12.0
11110084001,32448.0,8112.0,4.0,0,120000,3,12.0
11110085001,25536.0,4256.0,6.0,0,120000,4,24.0
11110086001,32448.0,8112.0,4.0,0,120000,3,12.0
11110087001,25536.0,4256.0,6.0,0,120000,4,24.0
11110087002,25536.0,4256.0,6.0,0,120000,4,24.0
11110088001,32448.0,8112.0,4.0,0,120000,3,12.0
11110088002,32604.0,8151.0,4.0,0,120000,3,12.0
11110089001,25536.0,4256.0,6.0,0,120000,4,24.0
11110090001,25536.0,4256.0,6.0,0,120000,4,24.0
11110091001,32448.0,8112.0,4.0,0,120000,3,12.0
11110092001,32448.0,8112.0,4.0,0,120000,3,12.0
11110093001,25536.0,4256.0,6.0,0,120000,4,24.0
11110094001,32448.0,8112.0,4.0,0,120000,3,12.0
11110095001,25536.0,4256.0,6.0,0,120000,4,24.0
11110100001,19140.0,2392.5,8.0,0,120000,6,48.0
11110101001,19140.0,2392.5,8.0,0,120000,6,48.0
11110999001,9614.0,961.4,10.0,0,120000,12,120.0
11111003001,29700.0,7425.0,4.0,0,120000,4,16.0
11111004001,27664.0,2305.3,12.0,0,120000,4,48.0
11111005001,23232.0,3872.0,6.0,0,120000,5,30.0
11111007001,28314.0,7078.5,4.0,0,120000,4,16.0
11111008001,28080.0,4680.0,6.0,0,120000,4,24.0
11111009001,27648.0,6912.0,4.0,0,120000,4,16.0
11111010001,36859.0,6143.2,6.0,0,120000,3,18.0
11111011001,23232.0,3872.0,6.0,0,120000,5,30.0
11111012001,31185.0,7796.3,4.0,0,120000,3,12.0
11111013001,40959.0,3413.3,12.0,0,120000,2,24.0
11111014001,36859.0,6143.2,6.0,0,120000,3,18.0
11111015001,24750.0,4125.0,6.0,0,120000,4,24.0
11111017001,34944.0,8736.0,4.0,0,120000,3,12.0
11111019001,29700.0,7425.0,4.0,0,120000,4,16.0
11111020001,19968.0,1664.0,12.0,0,120000,6,72.0
11111021001,22816.0,3802.7,6.0,0,120000,5,30.0
11111022001,24882.0,4147.0,6.0,0,120000,4,24.0
11111023001,12168.0,2028.0,6.0,0,120000,9,54.0
11111025001,28675.0,4779.2,6.0,0,120000,4,24.0
11111030001,37128.0,9282.0,4.0,0,120000,3,12.0
11111033001,29952.0,7488.0,4.0,0,120000,4,16.0
11111037001,29700.0,4950.0,6.0,0,120000,4,24.0
11111050001,31570.0,10523.3,3.0,0,120000,3,9.0
11112001001,25800.0,2150.0,12.0,0,120000,4,48.0
11112002001,42000.0,10500.0,4.0,0,120000,2,8.0
11112004001,32116.0,5352.7,6.0,0,120000,3,18.0
11112005001,29760.0,4960.0,6.0,0,120000,4,24.0
11112007001,7200.0,600.0,12.0,0,120000,16,192.0
11112008001,26158.0,4359.7,6.0,0,120000,4,24.0
11112015001,24752.0,2062.7,12.0,0,120000,4,48.0
11112017001,4420.0,552.5,8.0,0,120000,27,216.0
11112021001,640.0,640.0,1.0,0,120000,187,187.0
11112038001,8000.0,1333.3,6.0,0,120000,15,90.0
11112040001,25272.0,1579.5,16.0,0,120000,4,64.0
12000003001,16192.0,1349.3,12.0,0,120000,7,84.0
12000005001,11616.0,1290.7,9.0,0,120000,10,90.0
12000007001,17732.0,1970.2,9.0,0,120000,6,54.0
12000011001,24725.0,2060.4,12.0,0,120000,4,48.0
12000013001,22984.0,1915.3,12.0,0,120000,5,60.0
12000016001,19152.0,1596.0,12.0,0,120000,6,72.0
12000018001,11616.0,1290.7,9.0,0,120000,10,90.0
12000019001,16008.0,1334.0,12.0,0,120000,7,84.0
12000020001,13156.0,2192.7,6.0,0,120000,9,54.0
12000022001,11172.0,1862.0,6.0,0,120000,10,60.0
12000026001,17864.0,1488.7,12.0,0,120000,6,72.0
12000028001,25116.0,2093.0,12.0,0,120000,4,48.0
12000032001,8320.0,693.3,12.0,0,120000,14,168.0
12000035001,18144.0,1512.0,12.0,0,120000,6,72.0
12000036001,13156.0,2192.7,6.0,0,120000,9,54.0
12000039001,17204.0,1433.7,12.0,0,120000,6,72.0
12000041001,17864.0,1488.7,12.0,0,120000,6,72.0
12000042001,11050.0,1841.7,6.0,0,120000,10,60.0
12000044001,10692.0,1188.0,9.0,0,120000,11,99.0
12000045001,24725.0,2060.4,12.0,0,120000,4,48.0
12000047001,13984.0,1165.3,12.0,0,120000,8,96.0
12000048001,15400.0,1283.3,12.0,0,120000,7,84.0
12000049001,12325.0,2054.2,6.0,0,120000,9,54.0
12000050001,13156.0,2192.7,6.0,0,120000,9,54.0
12000051001,12880.0,1431.1,9.0,0,120000,9,81.0
12000053001,20240.0,1686.7,12.0,0,120000,5,60.0
12000054001,15400.0,1283.3,12.0,0,120000,7,84.0
12000057001,24725.0,2060.4,12.0,0,120000,4,48.0
12000058001,23276.0,1939.7,12.0,0,120000,5,60.0
12000059001,27648.0,4608.0,6.0,0,120000,4,24.0
12000060001,29568.0,4928.0,6.0,0,120000,4,24.0
12000061001,19964.0,2218.2,9.0,0,120000,6,54.0
12000064001,18876.0,1573.0,12.0,0,120000,6,72.0
12000067001,19800.0,1650.0,12.0,0,120000,6,72.0
12000069001,18144.0,1512.0,12.0,0,120000,6,72.0
12000070001,18144.0,1512.0,12.0,0,120000,6,72.0
12000071001,14421.0,1201.8,12.0,0,120000,8,96.0
12000075001,10296.0,1716.0,6.0,0,120000,11,66.0
12000076001,12636.0,2106.0,6.0,0,120000,9,54.0
12000080001,18144.0,1512.0,12.0,0,120000,6,72.0
12000081001,11050.0,1841.7,6.0,0,120000,10,60.0
12000082001,7488.0,624.0,12.0,0,120000,16,192.0
12000085001,12236.0,1019.7,12.0,0,120000,9,108.0
12000089001,23276.0,1939.7,12.0,0,120000,5,60.0
12000090001,15400.0,1283.3,12.0,0,120000,7,84.0
12000092001,12236.0,1019.7,12.0,0,120000,9,108.0
12000093001,12325.0,2054.2,6.0,0,120000,9,54.0
12000097001,20900.0,1741.7,12.0,0,120000,5,60.0
12000100001,19656.0,1638.0,12.0,0,120000,6,72.0
12000101001,27648.0,4608.0,6.0,0,120000,4,24.0
12000103001,12325.0,2054.2,6.0,0,120000,9,54.0
12000108001,24725.0,2060.4,12.0,0,120000,4,48.0
12000112001,12075.0,2012.5,6.0,0,120000,9,54.0
12000113001,17388.0,1449.0,12.0,0,120000,6,72.0
12000114001,17388.0,1449.0,12.0,0,120000,6,72.0
12000115001,16560.0,1380.0,12.0,0,120000,7,84.0
12000118001,19800.0,1650.0,12.0,0,120000,6,72.0
12000122001,25116.0,2093.0,12.0,0,120000,4,48.0
12000124001,12325.0,2054.2,6.0,0,120000,9,54.0
12000125001,10625.0,1770.8,6.0,0,120000,11,66.0
12000126001,19800.0,1650.0,12.0,0,120000,6,72.0
12000128001,24725.0,2060.4,12.0,0,120000,4,48.0
12000129001,11050.0,1841.7,6.0,0,120000,10,60.0
12000135001,12144.0,1349.3,9.0,0,120000,9,81.0
12000136001,8320.0,693.3,12.0,0,120000,14,168.0
12000140001,12236.0,1019.7,12.0,0,120000,9,108.0
12000144001,19734.0,1644.5,12.0,0,120000,6,72.0
12000146001,13156.0,2192.7,6.0,0,120000,9,54.0
12000149001,32900.0,2741.7,12.0,0,120000,3,36.0
12000150001,20900.0,1741.7,12.0,0,120000,5,60.0
12000152001,24725.0,2060.4,12.0,0,120000,4,48.0
12000157001,19734.0,1644.5,12.0,0,120000,6,72.0
12000159001,7360.0,1226.7,6.0,0,120000,16,96.0
12000163001,11050.0,1841.7,6.0,0,120000,10,60.0
12000165001,25116.0,2093.0,12.0,0,120000,4,48.0
12000166001,8464.0,1410.7,6.0,0,120000,14,84.0
12000169001,11050.0,1841.7,6.0,0,120000,10,60.0
12000170001,25116.0,2093.0,12.0,0,120000,4,48.0
12000176001,21384.0,1782.0,12.0,0,120000,5,60.0
12000178001,21120.0,1760.0,12.0,0,120000,5,60.0
12000179001,19320.0,1610.0,12.0,0,120000,6,72.0
12000182001,26730.0,2227.5,12.0,0,120000,4,48.0
12000183001,13608.0,1134.0,12.0,0,120000,8,96.0
12000186001,19656.0,1638.0,12.0,0,120000,6,72.0
12000189001,13608.0,1134.0,12.0,0,120000,8,96.0
12000191001,17864.0,1488.7,12.0,0,120000,6,72.0
12000193001,20664.0,1722.0,12.0,0,120000,5,60.0
12000194001,8320.0,693.3,12.0,0,120000,14,168.0
12000196001,21450.0,1787.5,12.0,0,120000,5,60.0
12000197001,25234.0,2102.8,12.0,0,120000,4,48.0
12000200001,12075.0,1006.3,12.0,0,120000,9,108.0
12000204001,8320.0,693.3,12.0,0,120000,14,168.0
12000205001,12325.0,2054.2,6.0,0,120000,9,54.0
12000206001,11616.0,1290.7,9.0,0,120000,10,90.0
12000207001,12325.0,2054.2,6.0,0,120000,9,54.0
12000208001,25116.0,2093.0,12.0,0,120000,4,48.0
12000212001,14784.0,1232.0,12.0,0,120000,8,96.0
12000213001,8832.0,1472.0,6.0,0,120000,13,78.0
12000214001,21525.0,1793.8,12.0,0,120000,5,60.0
12000215001,8400.0,1050.0,8.0,0,120000,14,112.0
12000217001,21525.0,1793.8,12.0,0,120000,5,60.0
12000219001,5187.0,864.5,6.0,0,120000,23,138.0
12000220001,15080.0,2513.3,6.0,0,120000,7,42.0
12000221001,19200.0,1600.0,12.0,0,120000,6,72.0
12000223001,26730.0,2227.5,12.0,0,120000,4,48.0
12000224001,7360.0,1226.7,6.0,0,120000,16,96.0
12000225001,7360.0,1226.7,6.0,0,120000,16,96.0
12000226001,8064.0,1344.0,6.0,0,120000,14,84.0
12000228001,21525.0,1793.8,12.0,0,120000,5,60.0
12000229001,12075.0,1006.3,12.0,0,120000,9,108.0
12000230001,12075.0,1006.3,12.0,0,120000,9,108.0
12000232001,21525.0,1793.8,12.0,0,120000,5,60.0
12000233001,7744.0,1290.7,6.0,0,120000,15,90.0
12000239001,13547.0,1128.9,12.0,0,120000,8,96.0
12000241001,11880.0,1320.0,9.0,0,120000,10,90.0
12000242001,20746.0,1728.8,12.0,0,120000,5,60.0
12000246001,13794.0,1149.5,12.0,0,120000,8,96.0
12000247001,7744.0,1290.7,6.0,0,120000,15,90.0
12000260001,8464.0,1410.7,6.0,0,120000,14,84.0
12000261001,21450.0,1787.5,12.0,0,120000,5,60.0
12000262001,21450.0,1787.5,12.0,0,120000,5,60.0
12000264001,16560.0,1380.0,12.0,0,120000,7,84.0
12000265001,11475.0,1912.5,6.0,0,120000,10,60.0
12000270001,8976.0,1122.0,8.0,0,120000,13,104.0
12000275001,15686.0,1307.2,12.0,0,120000,7,84.0
12000276001,21384.0,1782.0,12.0,0,120000,5,60.0
12000282001,9384.0,1564.0,6.0,0,120000,12,72.0
12000285001,12150.0,2025.0,6.0,0,120000,9,54.0
12000288001,19968.0,1664.0,12.0,0,120000,6,72.0
12000295001,8976.0,1122.0,8.0,0,120000,13,104.0
12000298001,25300.0,2108.3,12.0,0,120000,4,48.0
12000301001,23625.0,1968.8,12.0,0,120000,5,60.0
12000309001,8976.0,1122.0,8.0,0,120000,13,104.0
12000314001,11250.0,1875.0,6.0,0,120000,10,60.0
12000317001,26312.0,2192.7,12.0,0,120000,4,48.0
12000319001,16767.0,1397.3,12.0,0,120000,7,84.0
12000320001,16767.0,1397.3,12.0,0,120000,7,84.0
12000325001,6800.0,566.7,12.0,0,120000,17,204.0
12000340001,25300.0,2108.3,12.0,0,120000,4,48.0
12000343001,19251.0,2139.0,9.0,0,120000,6,54.0
12000349001,14534.0,1211.2,12.0,0,120000,8,96.0
12000350001,23736.0,1978.0,12.0,0,120000,5,60.0
12000351001,23736.0,1978.0,12.0,0,120000,5,60.0
12000359001,21450.0,1787.5,12.0,0,120000,5,60.0
12000361001,11616.0,1290.7,9.0,0,120000,10,90.0
12000366001,16422.0,1368.5,12.0,0,120000,7,84.0
12000369001,16848.0,1404.0,12.0,0,120000,7,84.0
12000372001,16422.0,1368.5,12.0,0,120000,7,84.0
12000373001,16848.0,1404.0,12.0,0,120000,7,84.0
12000374001,12276.0,1023.0,12.0,0,120000,9,108.0
12000375001,12276.0,1023.0,12.0,0,120000,9,108.0
12000377001,12958.0,1079.8,12.0,0,120000,9,108.0
12000379001,17160.0,1906.7,9.0,0,120000,6,54.0
12000381001,13794.0,1149.5,12.0,0,120000,8,96.0
12000396001,16430.96,1369.2,12.0,0,120000,7,84.0
12000397001,16430.96,1369.2,12.0,0,120000,7,84.0
12000400001,10200.0,1700.0,6.0,0,120000,11,66.0
12000408001,21450.0,1787.5,12.0,0,120000,5,60.0
12000411001,7360.0,1226.7,6.0,0,120000,16,96.0
12000425001,14212.0,1184.3,12.0,0,120000,8,96.0
12000430001,11960.0,1495.0,8.0,0,120000,10,80.0
12000431001,5148.0,858.0,6.0,0,120000,23,138.0
12000432001,4500.0,750.0,6.0,0,120000,26,156.0
12000433001,11960.0,1495.0,8.0,0,120000,10,80.0
12000438001,16008.0,1334.0,12.0,0,120000,7,84.0
12000445001,26390.0,2199.2,12.0,0,120000,4,48.0
12000468001,18620.0,2327.5,8.0,0,120000,6,48.0
12000480001,12325.0,2054.2,6.0,0,120000,9,54.0
12000485001,15624.0,1302.0,12.0,0,120000,7,84.0
12000494001,10625.0,1770.8,6.0,0,120000,11,66.0
12000495001,10625.0,1770.8,6.0,0,120000,11,66.0
12000496001,10625.0,1770.8,6.0,0,120000,11,66.0
12000497001,10625.0,1770.8,6.0,0,120000,11,66.0
12000498001,10625.0,1770.8,6.0,0,120000,11,66.0
12000504001,16744.0,1395.3,12.0,0,120000,7,84.0
12000505001,16744.0,1395.3,12.0,0,120000,7,84.0
12000999001,11616.0,1290.7,9.0,0,120000,10,90.0
12001004001,9614.0,1602.3,6.0,0,120000,12,72.0
12001006001,12760.0,1417.8,9.0,0,120000,9,81.0
12001007001,20064.0,1672.0,12.0,0,120000,5,60.0
12001008001,19800.0,1650.0,12.0,0,120000,6,72.0
12001010001,4761.0,793.5,6.0,0,120000,25,150.0
12001011001,14674.0,1222.8,12.0,0,120000,8,96.0
12001015001,17732.0,1970.2,9.0,0,120000,6,54.0
12001017001,4080.0,680.0,6.0,0,120000,29,174.0
12001018001,4080.0,680.0,6.0,0,120000,29,174.0
12001019001,13794.0,1149.5,12.0,0,120000,8,96.0
12001022001,21528.0,1794.0,12.0,0,120000,5,60.0
12001023001,9614.0,1602.3,6.0,0,120000,12,72.0
12001026001,20900.0,1741.7,12.0,0,120000,5,60.0
12001027001,6555.0,2185.0,3.0,0,120000,18,54.0
12001028001,15552.0,1296.0,12.0,0,120000,7,84.0
12001029001,13156.0,2192.7,6.0,0,120000,9,54.0
12001031001,14040.0,585.0,24.0,0,120000,8,192.0
12001037001,20350.0,1695.8,12.0,0,120000,5,60.0
12001038001,20664.0,1722.0,12.0,0,120000,5,60.0
12001039001,13608.0,1134.0,12.0,0,120000,8,96.0
12001041001,21168.0,1764.0,12.0,0,120000,5,60.0
12001043001,14950.0,1245.8,12.0,0,120000,8,96.0
12001047001,13728.0,2288.0,6.0,0,120000,8,48.0
12001048001,3610.0,601.7,6.0,0,120000,33,198.0
12001049001,13728.0,2288.0,6.0,0,120000,8,48.0
12001050001,28768.0,3196.4,9.0,0,120000,4,36.0
12001051001,23322.0,1943.5,12.0,0,120000,5,60.0
12001055001,3857.0,642.8,6.0,0,120000,31,186.0
12001056001,26936.0,2244.7,12.0,0,120000,4,48.0
12001057001,9614.0,1602.3,6.0,0,120000,12,72.0
12001058001,9108.0,1518.0,6.0,0,120000,13,78.0
12001059001,9614.0,1602.3,6.0,0,120000,12,72.0
12001061001,7920.0,1320.0,6.0,0,120000,15,90.0
12001062001,12818.0,2136.3,6.0,0,120000,9,54.0
12001063001,9614.0,1602.3,6.0,0,120000,12,72.0
12001064001,3610.0,601.7,6.0,0,120000,33,198.0
12001065001,12818.0,2136.3,6.0,0,120000,9,54.0
12001067001,3248.0,541.3,6.0,0,120000,36,216.0
12001068001,13728.0,2288.0,6.0,0,120000,8,48.0
12001070001,3857.0,642.8,6.0,0,120000,31,186.0
12001071001,12818.0,2136.3,6.0,0,120000,9,54.0
12001076001,12325.0,2054.2,6.0,0,120000,9,54.0
12001077001,12818.0,2136.3,6.0,0,120000,9,54.0
12001078001,8294.0,1382.3,6.0,0,120000,14,84.0
12001079001,7920.0,1320.0,6.0,0,120000,15,90.0
12001080001,17850.0,2975.0,6.0,0,120000,6,36.0
12001081001,12818.0,2136.3,6.0,0,120000,9,54.0
12001083001,14674.0,1222.8,12.0,0,120000,8,96.0
12001084001,17340.0,2890.0,6.0,0,120000,6,36.0
12001085001,12350.0,1543.8,8.0,0,120000,9,72.0
12001086001,12350.0,1543.8,8.0,0,120000,9,72.0
12001087001,17850.0,2975.0,6.0,0,120000,6,36.0
12001088001,9880.0,1235.0,8.0,0,120000,12,96.0
12001090001,9880.0,1235.0,8.0,0,120000,12,96.0
12001091001,7296.0,1216.0,6.0,0,120000,16,96.0
12001092001,6840.0,1140.0,6.0,0,120000,17,102.0
12001093001,9614.0,1602.3,6.0,0,120000,12,72.0
12001094001,10032.0,1672.0,6.0,0,120000,11,66.0
12001108001,10560.0,1760.0,6.0,0,120000,11,66.0
12001109001,10560.0,1760.0,6.0,0,120000,11,66.0
12001110001,18414.0,2046.0,9.0,0,120000,6,54.0
12001111001,12636.0,2106.0,6.0,0,120000,9,54.0
12001112001,11050.0,1841.7,6.0,0,120000,10,60.0
12001113001,19044.0,1587.0,12.0,0,120000,6,72.0
12001114001,14950.0,1245.8,12.0,0,120000,8,96.0
12001119001,14674.0,1222.8,12.0,0,120000,8,96.0
12001999001,19000.0,1583.3,12.0,0,120000,6,72.0
12002002001,19964.0,2218.2,9.0,0,120000,6,54.0
12002003001,21528.0,1794.0,12.0,0,120000,5,60.0
12002005001,11250.0,1875.0,6.0,0,120000,10,60.0
12002006001,21450.0,1787.5,12.0,0,120000,5,60.0
12002008001,13376.0,1114.7,12.0,0,120000,8,96.0
12002009001,11172.0,1862.0,6.0,0,120000,10,60.0
12002010001,20592.0,1716.0,12.0,0,120000,5,60.0
12002013001,10625.0,1770.8,6.0,0,120000,11,66.0
12002014001,7803.0,650.3,12.0,0,120000,15,180.0
12002018001,12325.0,2054.2,6.0,0,120000,9,54.0
12002021001,11550.0,1925.0,6.0,0,120000,10,60.0
12002023001,20664.0,1722.0,12.0,0,120000,5,60.0
12002024001,25116.0,2093.0,12.0,0,120000,4,48.0
12002026001,15686.0,1307.2,12.0,0,120000,7,84.0
12002030001,13376.0,1114.7,12.0,0,120000,8,96.0
12002035001,12325.0,2054.2,6.0,0,120000,9,54.0
12002036001,15624.0,1302.0,12.0,0,120000,7,84.0
12002037001,13156.0,2192.7,6.0,0,120000,9,54.0
12002040001,12168.0,2028.0,6.0,0,120000,9,54.0
12002042001,11172.0,1862.0,6.0,0,120000,10,60.0
12002044001,10206.0,1134.0,9.0,0,120000,11,99.0
12002050001,21525.0,1793.8,12.0,0,120000,5,60.0
12002052001,21525.0,1793.8,12.0,0,120000,5,60.0
12002057001,4080.0,680.0,6.0,0,120000,29,174.0
12002062001,21120.0,1760.0,12.0,0,120000,5,60.0
12002064001,17864.0,1488.7,12.0,0,120000,6,72.0
12002066001,13608.0,1134.0,12.0,0,120000,8,96.0
12002068001,12350.0,1543.8,8.0,0,120000,9,72.0
12002071001,9880.0,1235.0,8.0,0,120000,12,96.0
12002075001,11616.0,1290.7,9.0,0,120000,10,90.0
12002084001,10625.0,1770.8,6.0,0,120000,11,66.0
12002089001,7360.0,1226.7,6.0,0,120000,16,96.0
12002090001,7360.0,1226.7,6.0,0,120000,16,96.0
12002093001,15080.0,2513.3,6.0,0,120000,7,42.0
12002096001,12144.0,1349.3,9.0,0,120000,9,81.0
12002100001,10625.0,1770.8,6.0,0,120000,11,66.0
12002103001,16560.0,1380.0,12.0,0,120000,7,84.0
12002104001,11050.0,1841.7,6.0,0,120000,10,60.0
12002105001,11050.0,1841.7,6.0,0,120000,10,60.0
12002106001,11050.0,1841.7,6.0,0,120000,10,60.0
12002107001,11050.0,1841.7,6.0,0,120000,10,60.0
12002114001,10625.0,1770.8,6.0,0,120000,11,66.0
12002118001,32900.0,2741.7,12.0,0,120000,3,36.0
12002119001,20900.0,1741.7,12.0,0,120000,5,60.0
12002124001,12325.0,2054.2,6.0,0,120000,9,54.0
12002125001,12325.0,2054.2,6.0,0,120000,9,54.0
12002126001,12325.0,2054.2,6.0,0,120000,9,54.0
12002127001,7344.0,612.0,12.0,0,120000,16,192.0
12002134001,9614.0,1602.3,6.0,0,120000,12,72.0
12002155001,19964.0,2218.2,9.0,0,120000,6,54.0
12002158001,16767.0,1397.3,12.0,0,120000,7,84.0
12002160001,19200.0,1600.0,12.0,0,120000,6,72.0
12002948001,11880.0,1320.0,9.0,0,120000,10,90.0
12002949001,11880.0,1320.0,9.0,0,120000,10,90.0
12002996001,16008.0,1334.0,12.0,0,120000,7,84.0
12002998001,18144.0,1512.0,12.0,0,120000,6,72.0
12003003001,20800.0,577.8,36.0,0,120000,5,180.0
12003006001,5720.0,953.3,6.0,0,120000,20,120.0
12003008001,10560.0,880.0,12.0,0,120000,11,132.0
12003012001,10560.0,880.0,12.0,0,120000,11,132.0
12003013001,17204.0,1433.7,12.0,0,120000,6,72.0
12003014001,3696.0,616.0,6.0,0,120000,32,192.0
12003015001,10260.0,1282.5,8.0,0,120000,11,88.0
