item_code;item_name;box_length;box_width;box_height;box_volume;box_weight;number_of_item_in_a_box;item_volume;item_unit;item_order_frequency;item_relative_importance;item_quantity_order_mean;item_quantity_order_std;item_quantity_order_total;item_quantity_order_unique;item_quantity_order_unique_frequency;item_class;item_initial_quantity_inventory
12000351001;美吾髮仙草精油洗髮精;43.00.00;23.00;24.00.00;23736.0;12.06;12.00;1978.00.00;PCS;10.00;0.9462375627072882;1.091;0,209722222;12;[1, 2];[10, 1];C;2
12000359001;脫普強健髮根洗髮精;39.00.00;22.00;25.00.00;21450.0;11.01;12.00;1787.05.00;PCS;08.00;0.9584973583773604;02.06;01.35;26;[2, 4, 6];[8, 1, 1];C;5
12000361001;Hair Recipe 奇異果控油營養洗髮露;22.00;22.00;24.00.00;11616.0;06.00;09.00;1290.07.00;PCS;09.00;0.9524207929867835;1.333;00.05;12;[1, 2];[6, 3];C;2
12000366001;麗仕髮的補給角蛋白胺基酸洗髮精;34.00.00;21.00;23.00;16422.0;06.07;12.00;1368.05.00;PCS;04.00;0.9823569607173214;01.25;00.05;5;[1, 2];[3, 1];C;2
12000369001;可瑞絲植萃系抗損洗髮精-抗扁塌 可瑞絲洗髮精;26.00.00;24.00.00;27.00.00;16848.0;0,393055556;12.00;1404.00.00;PCS;01.00;0.9976633722771288;01.00;00.00;1;[1];[1];C;1
12000372001;麗仕髮的補給膠原蛋白胺基酸洗髮精;34.00.00;21.00;23.00;16422.0;06.07;12.00;1368.05.00;PCS;06.00;0.9704971583806936;01.00;00.00;6;[1];[6];C;1
12000373001;可瑞絲植萃系抗損洗髮精-抗毛燥 可瑞絲洗髮精;26.00.00;24.00.00;27.00.00;16848.0;0,394444444;12.00;1404.00.00;PCS;02.00;0.9932767787203547;01.00;00.00;2;[1];[2];C;1
12000374001;蒂沐蝶深層純淨洗髮精;31.00.00;18.00;22.00;12276.0;08.03;12.00;1023.00.00;PCS;07.00;0.9644005933234446;1.286;0,525;9;[1, 3];[6, 1];C;3
12000375001;蒂沐蝶玫瑰保濕植萃洗髮精;31.00.00;18.00;22.00;12276.0;08.03;12.00;1023.00.00;PCS;09.00;0.9524507924867919;1.222;0,30625;11;[1, 2];[7, 2];C;2
12000377001;蒂沐蝶茶樹清爽植萃洗髮精;31.00.00;19.00;22.00;12958.0;0,358333333;12.00;1079.08.00;PCS;19.00;0.8959717338044366;1.105;0,21875;21;[1, 2];[17, 2];C;2
12000379001;絲蘊植萃頭皮養護洗髮乳;30.00.00;22.00;26.00.00;17160.0;08.01;09.00;1906.07.00;PCS;04.00;0.9823702938284362;01.00;00.00;4;[1];[4];C;1
12000381001;曼秀雷敦健髮去油洗髮精;33.00.00;19.00;22.00;13794.0;08.01;12.00;1149.05.00;PCS;04.00;0.9823836269395511;01.00;00.00;4;[1];[4];C;1
12000396001;可瑞絲頭皮去屑止癢舒敏洗髮精 止癢舒敏洗髮;26.00.00;24.04.00;25.09.00;16430.96;05.05;12.00;1369.02.00;PCS;01.00;0.9976667055549074;01.00;00.00;1;[1];[1];C;1
12000397001;可瑞絲頭皮控油抗屑勁涼洗髮精 抗屑勁涼洗髮;26.00.00;24.04.00;25.09.00;16430.96;05.05;12.00;1369.02.00;PCS;08.00;0.95852402459959;01.00;00.00;8;[1];[8];C;1
12000400001;TRES.沙龍級維他命E潤澤洗髮乳 TRES.維E洗髮乳;24.00.00;17.00;25.00.00;10200.0;05.57;06.00;1700.00.00;PCS;02.00;0.9932834452759121;01.00;00.00;2;[1];[2];C;1
12000408001;脫普控油平衡洗髮精;39.00.00;22.00;25.00.00;21450.0;11.01;12.00;1787.05.00;PCS;08.00;0.9585506908218197;03.25;2.375;26;[2, 6, 8];[6, 1, 1];C;6
12000411001;澳潔蕬薰衣草舒緩洗髮精 薰衣草舒緩;23.00;16.00;20.00;7360.00.00;03.04;06.00;1226.07.00;PCS;03.00;0.9883701938301028;01.00;00.00;3;[1];[3];C;1
12000425001;曼秀雷敦頭皮去味洗髮精 曼秀去味洗髮精;34.00.00;19.00;22.00;14212.0;08.06;12.00;1184.03.00;PCS;02.00;0.9932901118314694;01.00;00.00;2;[1];[2];C;1
12000430001;呂 森活舒氧髮浴(中乾性適用) 呂森活舒氧髮浴;23.00;20.00;26.00.00;11960.0;4.346;08.00;1495.00.00;PCS;02.00;0.9932967783870269;01.00;00.00;2;[1];[2];C;1
12000431001;箭牌馬天然草本洗髮精 箭牌馬草本洗;18.00;13.00;22.00;5148.00.00;03.00;06.00;858.00.00;PCS;01.00;0.9976700388326861;01.00;00.00;1;[1];[1];C;1
12000432001;沛特斯B群頭皮洗髮精 稀疏髮質適用;25.00.00;09.00;20.00;4500.00.00;2.578;06.00;750.00.00;PCS;02.00;0.9933034449425843;01.00;00.00;2;[1];[2];C;1
12000433001;呂 森活植淨髮浴(油性適用) 呂森活植淨髮浴;23.00;20.00;26.00.00;11960.0;04.28;08.00;1495.00.00;PCS;04.00;0.9823969600506658;01.00;00.00;4;[1];[4];C;1
12000438001;多芬日本植萃防斷髮柔韌洗髮露 多芬植萃柔韌洗;29.00.00;23.00;24.00.00;16008.0;07.05;12.00;1334.00.00;PCS;11.00;0.9398810019833003;1.182;0,41875;13;[1, 3];[10, 1];C;2
12000445001;多芬深層修護洗髮乳;35.00.00;29.00.00;26.00.00;26390.0;10.25;12.00;2199.02.00;PCS;03.00;0.988380193663439;01.00;00.00;3;[1];[3];C;1
12000468001;可瑞絲蜂膠光澤活力洗髮精;35.00.00;19.00;28.00.00;18620.0;09.04;08.00;2327.05.00;PCS;01.00;0.9976733721104648;01.00;00.00;1;[1];[1];C;1
12000480001;潘婷水潤滋養洗髮乳700ml;29.00.00;17.00;25.00.00;12325.0;0,23125;06.00;2054.02.00;PCS;06.00;0.9705171580473658;01.00;00.00;6;[1];[6];C;1
12000485001;BTANIST植物性洗髮精清爽順滑 清爽順滑;31.00.00;24.00.00;21.00;15624.0;07.47;12.00;1302.00.00;PCS;01.00;0.9976767053882435;01.00;00.00;1;[1];[1];C;1
12000494001;多芬去屑修護洗髮乳;25.00.00;17.00;25.00.00;10625.0;04.09;06.00;1770.08.00;PCS;01.00;0.9976800386660223;01.00;00.00;1;[1];[1];C;1
12000495001;多芬清爽淨化洗髮乳;25.00.00;17.00;25.00.00;10625.0;04.09;06.00;1770.08.00;PCS;04.00;0.9824102931617806;01.00;00.00;4;[1];[4];C;1
12000496001;多芬輕潤保濕洗髮乳;25.00.00;17.00;25.00.00;10625.0;04.09;06.00;1770.08.00;PCS;08.00;0.9585773570440492;01.00;00.00;8;[1];[8];C;1
12000497001;多芬直順亮澤洗髮乳;25.00.00;17.00;25.00.00;10625.0;04.09;06.00;1770.08.00;PCS;02.00;0.9933101114981417;01.00;00.00;2;[1];[2];C;1
12000498001;多芬輕盈蓬鬆洗髮乳;25.00.00;17.00;25.00.00;10625.0;04.09;06.00;1770.08.00;PCS;05.00;0.9763637272712121;01.04;0,380555556;7;[1, 2];[3, 2];C;2
12000504001;美吾髮草本主義金盞花保水柔順洗髮精;28.00.00;23.00;26.00.00;16744.0;08.08;12.00;1395.03.00;PCS;04.00;0.9824236262728955;02.00;00.00;8;[2];[4];C;2
12000505001;美吾髮草本主義洋甘菊舒緩修護洗髮精;28.00.00;23.00;26.00.00;16744.0;08.08;12.00;1395.03.00;PCS;03.00;0.988390193496775;02.00;00.00;6;[2];[3];C;2
12000999001;潘婷淨化極潤蓬鬆洗髮露500ml 潘婷蓬鬆洗髮露;22.00;22.00;24.00.00;11616.0;0,266666667;09.00;1290.07.00;PCS;05.00;0.9763803936601056;01.00;00.00;5;[1];[5];C;1
12001004001;海倫仙度絲去屑止癢呵護洗髮乳;22.00;19.00;23.00;9614.00.00;05.25;06.00;1602.03.00;PCS;13.00;0.9281411976467059;1.143;0,252083333;16;[1, 2];[12, 2];C;2
12001006001;思波綺豐盈潤髮乳(軟塌髮用) 豐盈潤髮軟塌髮;29.00.00;20.00;22.00;12760.0;05.05;09.00;1417.08.00;PCS;02.00;0.9933167780536991;01.05;0,490972222;3;[1, 2];[1, 1];C;3
12001007001;566強健髮根洗髮乳 566彈力豐盈洗髮;38.00.00;22.00;24.00.00;20064.0;0,427777778;12.00;1672.00.00;PCS;02.00;0.9933234446092565;01.00;00.00;2;[1];[2];C;1
12001008001;Drs Formula控油抗屑洗髮精 控油抗屑洗髮精;33.00.00;25.00.00;24.00.00;19800.0;08.44;12.00;1650.00.00;PCS;12.00;0.933707771537141;01.25;0,601388889;15;[1, 4];[11, 1];C;3
12001010001;妮維雅男士抗屑健髮洗髮精 男士抗屑洗髮精;23.00;09.00;23.00;4761.00.00;0,134722222;06.00;793.05.00;PCS;01.00;0.997683371943801;03.00;00.00;3;[3];[1];C;3
12001011001;台鹽絲易康60植萃健髮洗髮精柔順輕盈;29.00.00;23.00;22.00;14674.0;05.04;12.00;1222.08.00;PCS;04.00;0.9824369593840102;02.00;00.00;8;[2];[4];C;2
12001015001;絲蘊無矽靈抗屑洗髮乳 絲蘊無矽抗屑洗;31.00.00;22.00;26.00.00;17732.0;8.074;09.00;1970.02.00;PCS;01.00;0.9976867052215797;01.00;00.00;1;[1];[1];C;1
12001017001;Plantur咖啡因洗髮露細 植物洗髮露細;17.00;12.00;20.00;4080.00.00;1.984;06.00;680.00.00;PCS;02.00;0.993330111164814;01.00;00.00;2;[1];[2];C;1
12001018001;Plantur咖啡因洗髮露染 植物洗髮露染;17.00;12.00;20.00;4080.00.00;1.978;06.00;680.00.00;PCS;01.00;0.9976900384993583;01.00;00.00;1;[1];[1];C;1
12001019001;曼秀雷敦抗屑冰涼洗髮精 抗屑冰涼洗髮精;33.00.00;19.00;22.00;13794.0;08.01;12.00;1149.05.00;PCS;08.00;0.9586040232662789;1.125;0,245833333;9;[1, 2];[7, 1];C;2
12001022001;566 抗屑柔順洗髮乳 566抗屑保濕洗髮;39.00.00;23.00;24.00.00;21528.0;0,427083333;12.00;1794.00.00;PCS;01.00;0.997693371777137;01.00;00.00;1;[1];[1];C;1
12001023001;海倫男士根源健髮去屑洗髮乳 海倫根源;22.00;19.00;23.00;9614.00.00;05.25;06.00;1602.03.00;PCS;07.00;0.9644239262678955;01.00;00.00;7;[1];[7];C;1
12001026001;Men s Biore抗屑潔味洗髮精;38.00.00;22.00;25.00.00;20900.0;0,473611111;12.00;1741.07.00;PCS;18.00;0.9014649755837403;1.111;0,327083333;20;[1, 3];[17, 1];C;2
12001027001;落建頭皮洗髮露-潔淨健髮400ml雙入組;19.00;15.00;23.00;6555.00.00;03.01;03.00;2185.00.00;PCS;03.00;0.9884001933301112;01.00;00.00;3;[1];[3];C;1
12001028001;海倫０％矽靈洗髮乳微米淨透;36.00.00;18.00;24.00.00;15552.0;07.51;12.00;1296.00.00;PCS;02.00;0.9933367777203713;01.00;00.00;2;[1];[2];C;1
12001029001;飛柔去頭皮屑熱油洗髮乳;26.00.00;22.00;23.00;13156.0;7.007;06.00;2192.07.00;PCS;06.00;0.9705371577140381;01.00;00.00;8;[1];[8];C;2
12001031001;落建洗髮露潔淨健髮配方200ml 潔淨健髮;30.00.00;26.00.00;18.00;14040.0;06.46;24.00.00;585.00.00;PCS;04.00;0.982450292495125;01.00;00.00;4;[1];[4];C;1
12001037001;澎澎MAN強效控油去屑洗髮乳;37.00.00;22.00;25.00.00;20350.0;0,438194444;12.00;1695.08.00;PCS;07.00;0.9644472592123464;01.00;00.00;7;[1];[7];C;1
12001038001;花王洗髮精清新順滑屑型750ML;41.00.00;21.00;24.00.00;20664.0;0,461805556;12.00;1722.00.00;PCS;05.00;0.9763970600489992;02.08;2.049;14;[1, 2, 5];[2, 1, 2];C;5
12001039001;沙宣保濕去屑洗髮乳 沙宣保濕去屑洗;27.00.00;21.00;24.00.00;13608.0;07.05;12.00;1134.00.00;PCS;03.00;0.9884101931634472;01.00;00.00;3;[1];[3];C;1
12001041001;Men s Biore頭皮調理洗髮精;42.00.00;21.00;24.00.00;21168.0;10.05;12.00;1764.00.00;PCS;08.00;0.9586306894885085;1.111;0,23125;10;[1, 2];[8, 1];C;2
12001043001;Clear淨植萃頭皮煥活系列洗髮露控油淨化 控油淨化洗;26.00.00;25.00.00;23.00;14950.0;0,302083333;12.00;1245.08.00;PCS;09.00;0.9524807919868002;01.00;00.00;9;[1];[9];C;1
12001047001;海倫絲滑柔順去屑洗髮乳;26.00.00;22.00;24.00.00;13728.0;07.16;06.00;2288.00.00;PCS;04.00;0.9824636256062399;01.04;0,380555556;7;[1, 2];[3, 2];C;3
12001048001;Seborin 三效咖啡因抗屑洗髮乳 三效咖啡因抗屑;19.00;10.00;19.00;3610.00.00;0,086111111;06.00;601.07.00;PCS;03.00;0.9884201929967834;1.333;0,400694444;4;[1, 2];[2, 1];C;2
12001049001;海倫薄荷舒爽去屑洗髮乳;26.00.00;22.00;24.00.00;13728.0;07.16;06.00;2288.00.00;PCS;47.00.00;0.7923634606089899;1.146;0,378472222;55;[1, 2, 3, 4];[44, 2, 1, 1];C;2
12001050001;絲蘊抗屑控油洗髮乳 絲蘊抗屑洗;32.00.00;31.00.00;29.00.00;28768.0;10.06;09.00;3196.04.00;PCS;02.00;0.9933434442759287;01.00;00.00;2;[1];[2];C;1
12001051001;566去屑專用洗髮乳;39.00.00;26.00.00;23.00;23322.0;11.02;12.00;1943.05.00;PCS;08.00;0.9586573557107382;0,09375;1.389;14;[1, 2, 5];[5, 2, 1];C;4
12001055001;Alpecin 雙動力咖啡因洗髮露;29.00.00;07.00;19.00;3857.00.00;1.874;06.00;642.08.00;PCS;02.00;0.9933501108314862;02.00;1.414;4;[1, 3];[1, 1];C;4
12001056001;566抗屑柔順洗髮乳-補充包;37.00.00;28.00.00;26.00.00;26936.0;0,309722222;12.00;2244.07.00;PCS;03.00;0.9884301928301195;1.333;0,400694444;4;[1, 2];[2, 1];C;2
12001057001;海倫仙度絲去屑潔淨保濕洗髮乳 海倫仙度絲去屑;22.00;19.00;23.00;9614.00.00;05.25;06.00;1602.03.00;PCS;04.00;0.9824769587173547;01.00;00.00;4;[1];[4];C;1
12001058001;海倫仙度絲去屑薄荷舒爽洗髮乳;22.00;18.00;23.00;9108.00.00;05.35;06.00;1518.00.00;PCS;04.00;0.9824902918284695;01.00;00.00;4;[1];[4];C;1
12001059001;海倫仙度絲去屑檸檬草洗髮乳 海倫仙度絲去屑;22.00;19.00;23.00;9614.00.00;05.39;06.00;1602.03.00;PCS;06.00;0.9705571573807104;1.167;0,283333333;7;[1, 2];[5, 1];C;2
12001061001;Fresh Up萌髮甦活洗髮精-調理養護 調理養護;22.00;15.00;24.00.00;7920.00.00;03.07;06.00;1320.00.00;PCS;02.00;0.9933567773870435;01.00;00.00;2;[1];[2];C;1
12001062001;淨女士去屑洗髮乳冰恬薄荷止癢 淨女去屑洗冰恬;29.00.00;17.00;26.00.00;12818.0;05.02;06.00;2136.03.00;PCS;04.00;0.9825036249395843;01.25;00.05;5;[1, 2];[3, 1];C;2
12001063001;海倫仙度絲去屑絲柔順洗髮乳 海倫仙度絲去屑;22.00;19.00;23.00;9614.00.00;05.25;06.00;1602.03.00;PCS;02.00;0.993363443942601;01.00;00.00;2;[1];[2];C;1
12001064001;Seborin 咖啡因洗髮露 咖啡因洗髮露;19.00;10.00;19.00;3610.00.00;0,095138889;06.00;601.07.00;PCS;02.00;0.9933701104981584;01.00;00.00;2;[1];[2];C;1
12001065001;淨男士去屑洗髮乳冰爽薄荷止癢 淨男去屑洗冰爽;29.00.00;17.00;26.00.00;12818.0;05.02;06.00;2136.03.00;PCS;01.00;0.9976967050549157;01.00;00.00;1;[1];[1];C;1
12001067001;Alpecin咖啡因頭髮液 咖啡因頭髮液;29.00.00;07.00;16.00;3248.00.00;01.56;06.00;541.03.00;PCS;02.00;0.9933767770537157;01.05;0,490972222;3;[1, 2];[1, 1];C;3
12001068001;海倫檸檬草去屑洗髮乳;26.00.00;22.00;24.00.00;13728.0;07.16;06.00;2288.00.00;PCS;03.00;0.9884401926634556;01.00;00.00;3;[1];[3];C;1
12001070001;Alpecin咖啡因洗髮露;29.00.00;07.00;19.00;3857.00.00;0,103472222;06.00;642.08.00;PCS;06.00;0.9705771570473826;01.05;1.225;9;[1, 4];[5, 1];C;3
12001071001;淨男士去屑洗髮乳清爽控油型 淨男去屑洗清爽;29.00.00;17.00;26.00.00;12818.0;05.02;06.00;2136.03.00;PCS;01.00;0.9977000383326945;01.00;00.00;1;[1];[1];C;1
12001076001;淨男士去屑洗髮乳強韌健髮淨爽型 淨男士強韌洗髮;29.00.00;17.00;25.00.00;12325.0;05.18;06.00;2054.02.00;PCS;01.00;0.9977033716104732;01.00;00.00;1;[1];[1];C;1
12001077001;淨女士去屑洗髮乳控油平衡型 淨女去屑洗控油;29.00.00;17.00;26.00.00;12818.0;05.02;06.00;2136.03.00;PCS;06.00;0.9705971567140548;01.00;00.00;6;[1];[6];C;1
12001078001;淨女士去屑洗髮乳多效水護型 淨女去屑洗多效;29.00.00;11.00;26.00.00;8294.00.00;05.02;06.00;1382.03.00;PCS;01.00;0.9977067048882519;04.00;00.00;4;[4];[1];C;4
12001079001;Fresh Up萌髮甦活洗髮精-調理抗屑 調理抗屑;22.00;15.00;24.00.00;7920.00.00;03.07;06.00;1320.00.00;PCS;03.00;0.9884501924967917;01.00;00.00;3;[1];[3];C;1
12001080001;海倫仙度絲去屑洗髮乳薄荷舒爽1.2L;35.00.00;17.00;30.00.00;17850.0;8.468;06.00;2975.00.00;PCS;28.00.00;0.855525741237646;1.393;0,475694444;39;[1, 2, 4];[19, 8, 1];C;3
12001081001;淨男士去屑洗髮乳深層淨碳型 淨男去屑洗深層;29.00.00;17.00;26.00.00;12818.0;05.02;06.00;2136.03.00;PCS;01.00;0.9977100381660305;01.00;00.00;1;[1];[1];C;1
12001083001;台鹽絲易康60植萃健髮洗髮精控油抗屑;29.00.00;23.00;22.00;14674.0;05.04;12.00;1222.08.00;PCS;05.00;0.9764137264378927;02.00;0,438888889;12;[1, 2, 3];[1, 4, 1];C;4
12001084001;海倫仙度絲去屑洗髮乳絲滑柔順1.2L;34.00.00;17.00;30.00.00;17340.0;08.52;06.00;2890.00.00;PCS;04.00;0.9825169580506992;01.25;00.05;5;[1, 2];[3, 1];C;2
12001085001;呂 韓方頭皮養護洗髮精去屑止癢 呂去屑洗髮精;25.00.00;19.00;26.00.00;12350.0;05.17;08.00;1543.08.00;PCS;01.00;0.9977133714438092;01.00;00.00;1;[1];[1];C;1
12001086001;呂韓方頭皮養護洗髮精營養潤澤 呂營養洗髮精;25.00.00;19.00;26.00.00;12350.0;05.12;08.00;1543.08.00;PCS;03.00;0.9884601923301278;01.00;00.00;3;[1];[3];C;1
12001087001;海倫仙度絲去屑洗髮乳檸檬清爽1.2L;35.00.00;17.00;30.00.00;17850.0;8.468;06.00;2975.00.00;PCS;04.00;0.982530291161814;01.25;00.05;5;[1, 2];[3, 1];C;2
12001088001;呂 韓方頭皮養護洗髮精清爽控油 呂清爽控油洗髮;20.00;19.00;26.00.00;9880.00.00;03.08;08.00;1235.00.00;PCS;02.00;0.9933834436092732;01.00;00.00;2;[1];[2];C;1
12001090001;呂韓方頭皮養護洗髮精染燙受損 呂染燙受損洗髮;20.00;19.00;26.00.00;9880.00.00;03.08;08.00;1235.00.00;PCS;04.00;0.9825436242729287;01.00;00.00;4;[1];[4];C;1
12001091001;落建頭皮洗髮乳保濕豐厚 保濕豐量;19.00;16.00;24.00.00;7296.00.00;03.02;06.00;1216.00.00;PCS;01.00;0.997716704721588;01.00;00.00;1;[1];[1];C;1
12001092001;落建頭皮洗髮露潔淨健髮;19.00;15.00;24.00.00;6840.00.00;03.01;06.00;1140.00.00;PCS;01.00;0.9977200379993667;01.00;00.00;1;[1];[1];C;1
12001093001;海倫男士去屑洗髮乳淨爽控油;22.00;19.00;23.00;9614.00.00;05.25;06.00;1602.03.00;PCS;01.00;0.9977233712771454;01.00;00.00;1;[1];[1];C;1
12001094001;海倫男士去屑洗髮乳活力酷爽 活力酷爽;22.00;19.00;24.00.00;10032.0;05.25;06.00;1672.00.00;PCS;04.00;0.9825569573840436;01.25;00.05;5;[1, 2];[3, 1];C;2
12001108001;海倫仙度絲茉莉花香氛去屑洗髮乳750ml 海倫茉莉花洗髮;22.00;20.00;24.00.00;10560.0;5.406;06.00;1760.00.00;PCS;11.00;0.939917668038866;1.273;0,324305556;14;[1, 2];[8, 3];C;2
12001109001;海倫仙度絲小蒼蘭香氛去屑洗髮乳750ml;20.00;22.00;24.00.00;10560.0;05.49;06.00;1760.00.00;PCS;20.00;0.8904918251362477;01.25;00.55;25;[1, 2, 3];[16, 3, 1];C;2
12001110001;絲蘊無矽靈強健髮根洗髮乳750ml 絲蘊無矽靈強健;31.00.00;22.00;27.00.00;18414.0;07.08;09.00;2046.00.00;PCS;01.00;0.9977267045549241;01.00;00.00;1;[1];[1];C;1
12001111001;沛特斯救髮B頭皮洗髮精(稀疏) PF救髮B稀疏;26.00.00;18.00;27.00.00;12636.0;06.44;06.00;2106.00.00;PCS;03.00;0.988470192163464;01.00;00.00;3;[1];[3];C;1
12001112001;麗仕柔亮去屑止癢洗髮乳 麗仕去屑洗髮乳;25.00.00;17.00;26.00.00;11050.0;05.31;06.00;1841.07.00;PCS;09.00;0.9525107914868085;1.556;1.333;14;[1, 2, 5];[7, 1, 1];C;3
12001113001;Mdmmd.琥珀香水安瓶精油洗髮精去屑止癢 洗髮精去屑止癢;36.00.00;23.00;23.00;19044.0;10.27;12.00;1587.00.00;PCS;02.00;0.9933901101648306;01.00;00.00;2;[1];[2];C;1
12001114001;Clear淨植萃頭皮煥活系列洗髮露水潤平衡 水潤平衡洗;26.00.00;25.00.00;23.00;14950.0;0,306944444;12.00;1245.08.00;PCS;01.00;0.9977300378327028;03.00;00.00;3;[3];[1];C;3
12001119001;台鹽絲易康60植萃健髮洗髮精-蓬鬆豐盈;29.00.00;23.00;22.00;14674.0;05.09;12.00;1222.08.00;PCS;02.00;0.993396776720388;02.00;00.00;4;[2];[2];C;2
12001999001;澎澎MAN咖啡因洗髮露 澎澎咖啡因洗髮;38.00.00;20.00;25.00.00;19000.0;0,426388889;12.00;1583.03.00;PCS;04.00;0.9825702904951584;01.00;00.00;4;[1];[4];C;1
12002002001;絲蘊無矽靈水潤潤髮乳 無矽靈水潤潤髮;31.00.00;23.00;28.00.00;19964.0;08.24;09.00;2218.02.00;PCS;01.00;0.9977333711104814;01.00;00.00;1;[1];[1];C;1
12002003001;566長效保濕潤髮乳 566長效保濕潤髮;23.00;39.00.00;24.00.00;21528.0;0,426388889;12.00;1794.00.00;PCS;05.00;0.9764303928267862;01.02;0,310416667;6;[1, 2];[4, 1];C;2
12002005001;TRES.沙龍級維他命E潤澤護髮素 TRES.沙龍級維;25.00.00;18.00;25.00.00;11250.0;05.42;06.00;1875.00.00;PCS;07.00;0.9644705921567974;01.00;00.00;7;[1];[7];C;1
12002006001;脫普柔順滋養潤髮乳800ML;39.00.00;22.00;25.00.00;21450.0;0,48125;12.00;1787.05.00;PCS;09.00;0.9525407909868169;02.00;0,566666667;20;[1, 2, 4];[2, 7, 1];C;4
12002008001;Mods Hair 熱感修護潤髮乳 熱感修護潤髮乳;32.00.00;19.00;22.00;13376.0;07.11;12.00;1114.07.00;PCS;03.00;0.9884801919968;03.00;2.646;9;[1, 2, 6];[1, 1, 1];C;6
12002009001;魅尚萱 完美深層修護潤髮乳680ml 魅尚萱修護潤;21.00;19.00;28.00.00;11172.0;05.01;06.00;1862.00.00;PCS;01.00;0.9977367043882602;01.00;00.00;1;[1];[1];C;1
12002010001;566 護色增亮潤髮乳 染燙受損髮;39.00.00;22.00;24.00.00;20592.0;9.688;12.00;1716.00.00;PCS;06.00;0.970617156380727;1.833;2.041;11;[1, 6];[5, 1];C;4
12002013001;多芬深層修護潤髮乳;25.00.00;17.00;25.00.00;10625.0;04.09;06.00;1770.08.00;PCS;08.00;0.9586840219329678;02.05;3.854;20;[1, 2, 12];[6, 1, 1];C;7
12002014001;巴黎美妝洋甘菊小麥潤髮乳 200ML 巴黎美妝洋甘菊;27.00.00;17.00;17.00;7803.00.00;0,14375;12.00;650.03.00;PCS;04.00;0.9825836236062733;01.00;00.00;4;[1];[4];C;1
12002018001;潘婷強韌減少斷裂潤髮精華素 強韌減少斷裂;29.00.00;17.00;25.00.00;12325.0;0,23125;06.00;2054.02.00;PCS;03.00;0.9884901918301362;01.00;00.00;3;[1];[3];C;1
12002021001;飛柔橄欖油柔潤潤髮乳1000毫升;25.00.00;21.00;22.00;11550.0;07.00;06.00;1925.00.00;PCS;05.00;0.9764470592156798;01.04;0,380555556;7;[1, 2];[3, 2];C;2
12002023001;花王潤髮乳;41.00.00;21.00;24.00.00;20664.0;10.07;12.00;1722.00.00;PCS;24.00.00;0.8712954784086931;02.44;2.631;61;[1, 2, 4, 5, 8, 12];[14, 5, 3, 1, 1, 1];C;6
12002024001;花王植萃弱酸潤髮乳長效潔味型 花王植萃潤潔味;42.00.00;23.00;26.00.00;25116.0;10.08;12.00;2093.00.00;PCS;03.00;0.9885001916634722;01.00;00.00;3;[1];[3];C;1
12002026001;BOTANIST植物性潤髮乳受損護理 受損護理潤髮;31.00.00;23.00;22.00;15686.0;07.27;12.00;1307.02.00;PCS;02.00;0.9934034432759454;01.00;00.00;2;[1];[2];C;1
12002030001;Mods Hair 輕感淨潤潤髮乳 輕感淨潤潤髮乳;32.00.00;19.00;22.00;13376.0;07.11;12.00;1114.07.00;PCS;01.00;0.9977400376660389;01.00;00.00;1;[1];[1];C;1
12002035001;潘婷水潤滋養潤髮精華素700ml 潘婷水潤精華素;29.00.00;17.00;25.00.00;12325.0;0,234722222;06.00;2054.02.00;PCS;07.00;0.9644939251012483;01.00;00.00;7;[1];[7];C;1
12002036001;BTANIST植物性潤髮乳滋潤保濕 滋潤保濕;31.00.00;24.00.00;21.00;15624.0;7.316;12.00;1302.00.00;PCS;01.00;0.9977433709438176;01.00;00.00;1;[1];[1];C;1
12002037001;飛柔熱油滋潤潤髮乳;26.00.00;22.00;23.00;13156.0;07.00;06.00;2192.07.00;PCS;02.00;0.9934101098315028;01.00;00.00;2;[1];[2];C;1
12002040001;美國箭牌馬潤絲精 箭牌馬潤絲精;26.00.00;18.00;26.00.00;12168.0;6.326;06.00;2028.00.00;PCS;02.00;0.9934167763870602;01.00;00.00;2;[1];[2];C;1
12002042001;魅萱 完美修護精油潤髮乳 680ml 魅萱精油潤;21.00;19.00;28.00.00;11172.0;05.01;06.00;1862.00.00;PCS;01.00;0.9977467042215963;01.00;00.00;1;[1];[1];C;1
12002044001;思波綺瞬亮修護潤髮乳 思波綺瞬亮修潤;27.00.00;18.00;21.00;10206.0;5.262;09.00;1134.00.00;PCS;08.00;0.9587106881551974;1.375;1.061;11;[1, 4];[7, 1];C;3
12002050001;逸萱秀潤澤防斷裂潤髮乳 潤澤防斷裂潤髮;41.00.00;21.00;25.00.00;21525.0;09.57;12.00;1793.08.00;PCS;02.00;0.9934234429426176;01.00;00.00;2;[1];[2];C;1
12002052001;逸萱秀柔亮零毛燥潤髮乳 柔亮零毛燥潤髮;41.00.00;21.00;25.00.00;21525.0;0,417361111;12.00;1793.08.00;PCS;12.00;0.9337477708704854;1.083;0,200694444;13;[1, 2];[11, 1];C;2
12002057001;施華蔻Gliss極致精油修護潤髮乳 極致精油修護;17.00;12.00;20.00;4080.00.00;01.45;06.00;680.00.00;PCS;01.00;0.997750037499375;01.00;00.00;1;[1];[1];C;1
12002062001;花王潤髮乳山茶花;40.00.00;24.00.00;22.00;21120.0;10.04;12.00;1760.00.00;PCS;06.00;0.9706371560473992;2.667;3.615;16;[1, 2, 10];[4, 1, 1];C;7
