order_id,item_id,item_quantity,order_arrival
2417,299,1,1624
2417,335,3,1624
2417,163,3,1624
2418,25,2,1625
2418,172,1,1625
2419,3,2,1626
2419,117,1,1626
2419,475,1,1626
2419,497,3,1626
2419,445,2,1626
2419,344,3,1626
2420,29,1,1627
2420,5,3,1627
2420,67,2,1627
2421,56,2,1628
2421,6,3,1628
2422,6,3,1629
2423,200,3,1630
2424,7,3,1631
2425,9,3,1632
2425,151,1,1632
2426,27,1,1633
2426,41,1,1633
2426,39,1,1633
2427,5,1,1634
2428,17,3,1635
2428,23,1,1635
2428,5,2,1635
2428,136,2,1635
2428,437,1,1635
2428,320,1,1635
2428,228,2,1635
2428,310,1,1635
2428,128,2,1635
2428,342,3,1635
2428,332,1,1635
2429,466,1,1636
2429,156,3,1636
2429,43,3,1636
2429,98,1,1636
2430,71,1,1637
2431,18,2,1638
2431,28,2,1638
2431,475,1,1638
2431,36,2,1638
2431,7,1,1638
2431,100,2,1638
2431,1,2,1638
2431,12,2,1638
2432,86,1,1639
2432,270,2,1639
2432,327,3,1639
2433,6,3,1640
2433,423,2,1640
2433,400,2,1640
2433,100,3,1640
2433,1,3,1640
2433,73,1,1640
2434,13,2,1641
2435,1,2,1642
2435,119,3,1642
2435,91,2,1642
2435,105,1,1642
2435,130,3,1642
2435,46,2,1642
2435,115,2,1642
2436,48,3,1643
2436,154,1,1643
2436,10,2,1643
2436,7,3,1643
2437,9,3,1644
2437,45,1,1644
2437,109,2,1644
2437,20,2,1644
2437,79,1,1644
2438,11,2,1645
2438,278,1,1645
2439,1,3,1646
2440,72,1,1647
2441,17,3,1648
2442,1,1,1649
2442,73,1,1649
2443,12,3,1650
2443,193,1,1650
2443,251,2,1650
2443,15,1,1650
2444,27,3,1651
2444,92,2,1651
2445,8,1,1652
2445,0,2,1652
2445,1,1,1652
2445,32,3,1652
2445,249,3,1652
2445,340,2,1652
2445,438,2,1652
2445,136,3,1652
2445,148,2,1652
2445,57,3,1652
2446,12,2,1653
2446,103,2,1653
2446,195,1,1653
2446,345,2,1653
2446,0,2,1653
2447,407,2,1654
2447,220,2,1654
2447,67,3,1654
2447,30,3,1654
2447,96,2,1654
2447,23,2,1654
2448,1,2,1655
2448,17,3,1655
2449,7,2,1656
2449,9,1,1656
2450,73,1,1657
2450,152,1,1657
2450,155,2,1657
2451,306,2,1658
2452,32,2,1659
2453,8,1,1660
2453,312,1,1660
2453,5,1,1660
2453,169,3,1660
2453,196,1,1660
2454,183,2,1661
2454,310,1,1661
2455,13,3,1662
2455,5,2,1662
2456,12,1,1663
2456,191,3,1663
2457,1,3,1664
2457,271,3,1664
2457,206,2,1664
2457,136,2,1664
2457,0,3,1664
2458,165,3,1665
2458,237,1,1665
2458,435,1,1665
2459,113,3,1666
2460,111,2,1667
2460,114,2,1667
2460,234,1,1667
2461,4,2,1668
2461,91,2,1668
2461,355,1,1668
2461,37,2,1668
2461,25,2,1668
2461,23,1,1668
2462,11,3,1669
2462,55,1,1669
2462,129,1,1669
2462,5,3,1669
2462,4,2,1669
2462,423,2,1669
2462,242,3,1669
2463,42,1,1670
2463,9,1,1670
2463,244,1,1670
2463,62,1,1670
2464,109,1,1671
2464,399,2,1671
2464,77,1,1671
2464,247,1,1671
2464,206,1,1671
2465,13,2,1672
2465,91,3,1672
2465,153,3,1672
2465,0,2,1672
2465,474,1,1672
2466,134,3,1673
2466,15,1,1673
2467,37,2,1674
2467,38,2,1674
2468,0,1,1675
2468,1,3,1675
2468,27,1,1675
2468,97,2,1675
2468,20,3,1675
2468,85,2,1675
2468,222,3,1675
2468,29,1,1675
2468,469,1,1675
2468,117,3,1675
2468,223,1,1675
2469,0,2,1676
2470,71,3,1677
2470,467,2,1677
2470,340,3,1677
2471,23,2,1678
2471,22,2,1678
2472,6,3,1679
2472,26,2,1679
2473,8,2,1680
2473,29,2,1680
2474,112,2,1681
2474,36,1,1681
2474,4,2,1681
2474,21,2,1681
2475,9,2,1682
2475,24,3,1682
2475,156,3,1682
2475,114,1,1682
2475,2,3,1682
2475,10,1,1682
2475,352,3,1682
2475,35,1,1682
2475,121,1,1682
2475,282,3,1682
2475,87,2,1682
2476,306,1,1683
2477,229,1,1684
2478,138,2,1685
2478,269,2,1685
2478,34,3,1685
2479,256,3,1686
2479,224,2,1686
2479,192,3,1686
2479,174,2,1686
2479,0,1,1686
2479,43,2,1686
2479,102,3,1686
2479,170,3,1686
2479,104,1,1686
2480,0,3,1687
2481,31,3,1688
2481,243,2,1688
2481,38,3,1688
2481,1,3,1688
2482,236,2,1689
2482,140,2,1689
2482,279,2,1689
2482,17,3,1689
2482,62,2,1689
2482,379,1,1689
2482,106,2,1689
2482,430,3,1689
2482,29,2,1689
2482,5,1,1689
2483,49,2,1690
2483,9,2,1690
2483,143,3,1690
2483,184,1,1690
2484,373,1,1691
2485,106,2,1692
2485,283,3,1692
2485,25,1,1692
2485,50,1,1692
2485,195,1,1692
2486,214,3,1693
2486,197,3,1693
2486,2,3,1693
2487,438,1,1694
2488,331,1,1695
2488,315,3,1695
2488,188,2,1695
2488,68,3,1695
2488,40,1,1695
2489,18,2,1696
2489,23,2,1696
2490,34,3,1697
2491,48,1,1698
2491,36,1,1698
2491,26,1,1698
2491,4,3,1698
2491,13,3,1698
2491,3,1,1698
2491,6,1,1698
2491,10,2,1698
2491,30,3,1698
2492,40,3,1699
2493,49,3,1700
2493,11,1,1700
2493,141,2,1700
2493,264,3,1700
2493,89,3,1700
2493,2,1,1700
2494,45,1,1701
2495,2,3,1702
2496,98,3,1703
2496,83,3,1703
2497,23,2,1704
2498,40,2,1705
2498,166,2,1705
2499,7,1,1706
2499,77,1,1706
2499,43,1,1706
2499,72,3,1706
2500,182,3,1707
2500,403,1,1707
2500,29,1,1707
2500,48,3,1707
2500,23,3,1707
2500,283,2,1707
2500,36,1,1707
2501,15,3,1708
2501,117,1,1708
2501,370,1,1708
2501,199,1,1708
2502,3,3,1709
2503,13,2,1710
2503,17,1,1710
2504,19,3,1711
2505,0,2,1712
2505,275,1,1712
2506,81,1,1713
2506,282,2,1713
2506,245,2,1713
2506,273,2,1713
2507,54,1,1714
2507,107,2,1714
2507,14,3,1714
2507,18,1,1714
2508,0,1,1715
2508,55,3,1715
2509,105,1,1716
2509,0,3,1716
2509,3,2,1716
2510,94,3,1717
2510,260,3,1717
2510,270,3,1717
2510,282,2,1717
2511,25,1,1718
2512,145,3,1719
2512,44,3,1719
2512,20,3,1719
2513,9,1,1720
2513,27,1,1720
2513,35,1,1720
2513,23,3,1720
2513,0,2,1720
2514,159,3,1721
2514,3,2,1721
2515,316,1,1722
2516,275,3,1723
2516,72,3,1723
2516,200,1,1723
2516,59,3,1723
2516,388,2,1723
2516,155,1,1723
2516,139,2,1723
2516,410,1,1723
2516,342,1,1723
2516,473,2,1723
2516,6,3,1723
2516,13,2,1723
2517,196,1,1724
2517,176,1,1724
2517,46,1,1724
2517,13,1,1724
2518,1,3,1725
2518,449,2,1725
2519,34,3,1726
2519,447,1,1726
2519,39,2,1726
2519,14,2,1726
2519,258,1,1726
2519,410,1,1726
2520,193,1,1727
2520,112,2,1727
2520,7,3,1727
2520,129,3,1727
2521,465,2,1728
2521,68,2,1728
2521,142,2,1728
2522,214,2,1729
2522,173,1,1729
2522,187,1,1729
2523,0,3,1730
2524,55,1,1731
2524,498,3,1731
2525,24,3,1732
2525,48,1,1732
2525,447,3,1732
2525,109,2,1732
2525,278,2,1732
2525,190,1,1732
2526,13,2,1733
2527,243,1,1734
2527,124,1,1734
2528,0,3,1735
2528,12,2,1735
2528,283,2,1735
2529,20,2,1736
2529,137,2,1736
2529,223,1,1736
2529,467,2,1736
2529,8,2,1736
2529,367,2,1736
2529,103,1,1736
2529,263,3,1736
2530,41,1,1737
2531,39,2,1738
2531,157,1,1738
2531,113,3,1738
2531,187,3,1738
2532,48,3,1739
2532,13,3,1739
2532,106,3,1739
2532,4,2,1739
2532,14,2,1739
2533,465,3,1740
2533,63,1,1740
2534,13,1,1741
2535,53,3,1742
2535,17,2,1742
2535,47,2,1742
2535,0,3,1742
2535,100,1,1742
2536,145,3,1743
2536,41,1,1743
2536,102,2,1743
2536,134,3,1743
2536,15,3,1743
2537,54,3,1744
2537,186,1,1744
2537,69,1,1744
2538,263,2,1745
2538,325,3,1745
2539,43,3,1746
2540,10,2,1747
2541,97,1,1748
2541,137,1,1748
2541,31,3,1748
2541,84,2,1748
2541,1,1,1748
2542,39,1,1749
2542,3,2,1749
2542,0,1,1749
2542,125,2,1749
2542,21,3,1749
2542,12,2,1749
2542,33,2,1749
2542,20,3,1749
2542,104,2,1749
2542,116,1,1749
2543,17,1,1750
2543,46,2,1750
2543,24,3,1750
2544,279,2,1751
2545,19,3,1752
2545,40,1,1752
2546,48,3,1753
2546,1,3,1753
2546,186,1,1753
2547,16,2,1754
2548,162,2,1755
2548,12,3,1755
2548,25,2,1755
2548,185,3,1755
2548,129,3,1755
2548,26,3,1755
2548,36,2,1755
2549,109,3,1756
2550,27,1,1757
2550,9,1,1757
2550,42,3,1757
2550,14,3,1757
2550,16,3,1757
2550,97,1,1757
2551,40,2,1758
2552,10,1,1759
2552,273,3,1759
2553,165,3,1760
2554,83,2,1761
2555,2,1,1762
2556,14,3,1763
2556,39,2,1763
2556,435,2,1763
2557,214,3,1764
2557,71,1,1764
2557,191,3,1764
2557,186,2,1764
2557,221,3,1764
2557,138,3,1764
2557,6,2,1764
2558,3,3,1765
2558,0,1,1765
2558,154,2,1765
2559,8,2,1766
2559,33,2,1766
2559,331,1,1766
2559,37,2,1766
2559,1,2,1766
2560,137,3,1767
2560,1,1,1767
2560,40,1,1767
2560,260,3,1767
2560,135,2,1767
2560,460,1,1767
2560,247,3,1767
2561,23,2,1768
2562,24,3,1769
2563,153,1,1770
2563,164,2,1770
2563,458,3,1770
2563,430,1,1770
2564,13,2,1771
2564,215,2,1771
2564,196,3,1771
2564,100,3,1771
2564,110,1,1771
2565,1,1,1772
2565,135,3,1772
2565,410,2,1772
2565,115,1,1772
2565,8,3,1772
2565,186,3,1772
2565,288,1,1772
2565,89,3,1772
2566,8,2,1773
2566,198,3,1773
2567,54,1,1774
2567,109,1,1774
2567,67,1,1774
2567,93,3,1774
2567,271,1,1774
2567,258,1,1774
2567,315,3,1774
2567,87,3,1774
2568,38,2,1775
2568,35,1,1775
2568,136,2,1775
2569,6,1,1776
2569,77,1,1776
2569,5,1,1776
2569,162,3,1776
2569,147,1,1776
2569,144,3,1776
2569,286,2,1776
2569,169,3,1776
2569,48,1,1776
2569,41,3,1776
2570,33,3,1777
2570,6,3,1777
2570,27,2,1777
2570,379,1,1777
2570,455,3,1777
2571,6,1,1778
2571,79,1,1778
2571,44,3,1778
2571,22,3,1778
2571,124,2,1778
2571,449,3,1778
2572,59,2,1779
2572,121,2,1779
2572,205,1,1779
2572,27,3,1779
2572,2,1,1779
2572,193,3,1779
2572,207,3,1779
2573,83,1,1780
2573,2,3,1780
2573,435,3,1780
2574,106,2,1781
2574,285,3,1781
2575,83,3,1782
2575,33,3,1782
2575,54,1,1782
2575,304,3,1782
2575,97,3,1782
2575,21,1,1782
2575,141,3,1782
2575,157,3,1782
2575,301,2,1782
2575,40,1,1782
2575,22,2,1782
2576,108,2,1783
2577,12,3,1784
2577,60,2,1784
2577,36,1,1784
2577,2,3,1784
2577,10,1,1784
2578,18,1,1785
2578,173,3,1785
2578,458,2,1785
2578,185,1,1785
2578,104,2,1785
2579,184,2,1786
2579,268,3,1786
2580,47,3,1787
2580,185,1,1787
2580,335,3,1787
2580,176,3,1787
2581,2,3,1788
2581,13,2,1788
2581,168,1,1788
2582,69,1,1789
2582,345,3,1789
2583,30,1,1790
2583,8,2,1790
2583,124,2,1790
2583,15,3,1790
2584,87,3,1791
2584,205,2,1791
2584,290,2,1791
2585,75,2,1792
2586,43,2,1793
2587,53,3,1794
2588,16,3,1795
2589,465,1,1796
2590,116,3,1797
2590,181,3,1797
2590,297,3,1797
2590,403,2,1797
2590,167,1,1797
2590,2,2,1797
2590,102,1,1797
2590,473,3,1797
2590,61,3,1797
2590,96,2,1797
2590,43,2,1797
2590,33,1,1797
2590,146,1,1797
2590,108,1,1797
2590,445,1,1797
2590,276,1,1797
2590,11,3,1797
2590,184,3,1797
2591,87,2,1798
2592,40,2,1799
2592,291,3,1799
2592,422,3,1799
2592,67,1,1799
2592,226,2,1799
2592,29,1,1799
2593,33,1,1800
2594,165,3,1801
2594,5,1,1801
2594,25,1,1801
2594,37,2,1801
2594,79,3,1801
2595,132,3,1802
2595,125,3,1802
2596,15,2,1803
2596,17,2,1803
2596,484,3,1803
2597,6,1,1804
2597,1,3,1804
2597,12,3,1804
2597,296,2,1804
2598,7,2,1805
2598,77,2,1805
2598,18,2,1805
2598,22,2,1805
2598,350,1,1805
2598,360,1,1805
2598,27,2,1805
2598,12,1,1805
2598,57,2,1805
2598,2,1,1805
2599,28,1,1806
2599,71,1,1806
2599,25,3,1806
2599,142,2,1806
2599,15,3,1806
2599,3,3,1806
2599,123,3,1806
2599,275,1,1806
2600,33,3,1807
2601,103,1,1808
2601,95,3,1808
2601,151,2,1808
2602,1,1,1809
2602,22,1,1809
2602,128,3,1809
2602,45,2,1809
2603,5,1,1810
2603,118,1,1810
2603,284,3,1810
2603,240,3,1810
2604,270,3,1811
2605,167,3,1812
2606,36,1,1813
2606,46,3,1813
2606,98,2,1813
2607,82,3,1814
2608,98,3,1815
2608,91,1,1815
2608,69,1,1815
2608,234,1,1815
2609,15,1,1816
2609,2,3,1816
2609,3,3,1816
2610,7,3,1817
2610,238,2,1817
2611,52,1,1818
2611,18,1,1818
2611,48,1,1818
2611,26,3,1818
2611,190,3,1818
2611,22,1,1818
2611,222,2,1818
2611,316,1,1818
2611,388,3,1818
2611,423,3,1818
2611,51,3,1818
2611,103,2,1818
2611,280,1,1818
2611,116,1,1818
2611,5,3,1818
2611,23,2,1818
2612,8,1,1819
2613,30,3,1820
2613,47,1,1820
2614,99,2,1821
2615,314,1,1822
2615,254,3,1822
2615,191,3,1822
2615,183,1,1822
2615,148,3,1822
2616,76,1,1823
2616,323,1,1823
2617,90,3,1824
2617,214,1,1824
2617,80,2,1824
2618,291,1,1825
2618,420,1,1825
2618,88,1,1825
2619,118,2,1826
2619,157,2,1826
2619,74,3,1826
2619,10,2,1826
2619,184,1,1826
2620,314,3,1827
2620,147,2,1827
2620,149,3,1827
2621,391,3,1828
2621,350,3,1828
2621,150,1,1828
2621,57,3,1828
2621,51,2,1828
2621,437,2,1828
2621,115,1,1828
2621,270,2,1828
2621,446,2,1828
2622,9,3,1829
2623,103,3,1830
2623,96,2,1830
2623,17,2,1830
2623,47,2,1830
2623,351,2,1830
2623,225,1,1830
2623,101,3,1830
2623,141,2,1830
2623,410,3,1830
2623,425,1,1830
2624,59,2,1831
2624,54,1,1831
2624,35,3,1831
2625,12,1,1832
2625,4,2,1832
2625,493,3,1832
2625,50,2,1832
2626,51,2,1833
2626,18,2,1833
2626,209,2,1833
2626,355,1,1833
2627,275,3,1834
2627,310,3,1834
2627,3,3,1834
2628,132,3,1835
2628,13,3,1835
2628,194,1,1835
2628,193,2,1835
2628,110,3,1835
2628,348,2,1835
2628,191,3,1835
2628,325,2,1835
2628,248,1,1835
2628,65,1,1835
2629,33,2,1836
2629,356,1,1836
2629,463,2,1836
2629,288,3,1836
2630,182,2,1837
2631,27,2,1838
2631,12,1,1838
2631,482,2,1838
2631,166,2,1838
2631,340,3,1838
2631,437,2,1838
2631,177,3,1838
2631,121,1,1838
2632,17,1,1839
2632,85,2,1839
2632,260,2,1839
2632,389,1,1839
2633,6,2,1840
2634,220,2,1841
2634,145,1,1841
2635,11,1,1842
2635,15,2,1842
2635,344,1,1842
2635,20,2,1842
2636,17,2,1843
2637,260,1,1844
2637,114,1,1844
2638,404,2,1845
2638,34,1,1845
2639,371,3,1846
2639,61,3,1846
2640,12,1,1847
2640,120,3,1847
2640,208,3,1847
2641,111,1,1848
2642,123,1,1849
2642,199,3,1849
2642,365,3,1849
2642,220,1,1849
2642,201,1,1849
2642,48,1,1849
2642,103,3,1849
2642,40,1,1849
2642,1,2,1849
2642,167,3,1849
2642,11,2,1849
2642,108,1,1849
2642,33,2,1849
2642,44,1,1849
2642,249,2,1849
2642,30,3,1849
2642,111,2,1849
2642,152,3,1849
2643,89,1,1850
2643,111,2,1850
2644,35,1,1851
2644,125,2,1851
2645,98,3,1852
2645,4,2,1852
2645,367,1,1852
2646,12,3,1853
2646,3,3,1853
2647,17,2,1854
2648,157,1,1855
2648,435,2,1855
2648,359,3,1855
2648,423,2,1855
2648,148,1,1855
2648,19,3,1855
2648,33,1,1855
2648,17,1,1855
2648,125,1,1855
2648,2,2,1855
2648,8,3,1855
2649,7,2,1856
2650,10,1,1857
2650,1,2,1857
2650,267,1,1857
2650,355,1,1857
2651,116,1,1858
2652,318,2,1859
2653,0,3,1860
2653,203,2,1860
2653,284,3,1860
2654,111,3,1861
2655,59,3,1862
2655,124,1,1862
2655,81,3,1862
2655,201,2,1862
2655,410,1,1862
2655,209,1,1862
2655,64,2,1862
2655,2,1,1862
2655,72,3,1862
2656,12,1,1863
2656,24,2,1863
2657,93,1,1864
2658,72,2,1865
2658,0,2,1865
2658,11,1,1865
2659,125,1,1866
2660,9,1,1867
2660,4,3,1867
2660,11,2,1867
2660,49,3,1867
2661,75,3,1868
2662,20,3,1869
2662,4,2,1869
2662,9,2,1869
2662,3,2,1869
2662,264,3,1869
2663,88,3,1870
2663,12,3,1870
2664,14,2,1871
2665,115,1,1872
2666,2,3,1873
2666,484,2,1873
2666,16,3,1873
2666,209,1,1873
2667,141,2,1874
2667,294,2,1874
2668,3,1,1875
2668,43,3,1875
2668,117,1,1875
2668,342,3,1875
2668,166,2,1875
2669,46,2,1876
2670,13,2,1877
2670,14,3,1877
2670,41,2,1877
2670,2,1,1877
2670,15,2,1877
2671,51,3,1878
2672,17,3,1879
2672,1,3,1879
2672,9,2,1879
2673,1,1,1880
2673,12,3,1880
2673,22,1,1880
2673,26,1,1880
2674,24,3,1881
2675,30,1,1882
2676,3,2,1883
2676,72,2,1883
2677,205,3,1884
2678,320,1,1885
2678,157,3,1885
2678,26,3,1885
2678,224,3,1885
2678,137,3,1885
2678,14,1,1885
2678,48,2,1885
2678,45,1,1885
2678,245,2,1885
2678,254,2,1885
2679,194,3,1886
2679,260,3,1886
2679,176,2,1886
2679,33,2,1886
2679,249,1,1886
2679,4,3,1886
2679,14,1,1886
2679,34,3,1886
2679,93,1,1886
2680,0,3,1887
2680,99,1,1887
2681,23,2,1888
2681,47,3,1888
2682,23,1,1889
2683,184,3,1890
2684,71,2,1891
2684,467,2,1891
2684,113,1,1891
2684,98,1,1891
2684,5,1,1891
2684,2,1,1891
2684,16,1,1891
2684,53,1,1891
2684,92,1,1891
2684,14,3,1891
2685,127,1,1892
2685,10,3,1892
2685,44,1,1892
2686,1,1,1893
2686,10,1,1893
2687,45,2,1894
2688,10,3,1895
2688,6,3,1895
2688,191,2,1895
2688,110,1,1895
2688,349,1,1895
2688,80,3,1895
2688,171,2,1895
2689,8,2,1896
2689,36,3,1896
2689,12,1,1896
2689,345,1,1896
2689,4,3,1896
2690,66,1,1897
2691,10,1,1898
2691,48,1,1898
2691,59,2,1898
2692,6,3,1899
2693,18,3,1900
2694,36,3,1901
2694,160,2,1901
2695,100,3,1902
2695,268,2,1902
2695,282,3,1902
2695,58,1,1902
2695,482,1,1902
2695,278,1,1902
2696,31,1,1903
2696,161,2,1903
2696,98,1,1903
2697,3,1,1904
2698,49,3,1905
2698,422,3,1905
2698,286,2,1905
2698,314,3,1905
2698,162,3,1905
2699,89,3,1906
2700,3,2,1907
2701,7,3,1908
2701,5,1,1908
2701,203,3,1908
2701,24,1,1908
2701,2,2,1908
2701,114,3,1908
2702,13,2,1909
2702,159,3,1909
2703,16,3,1910
2703,21,3,1910
2704,0,1,1911
2705,14,3,1912
2705,108,2,1912
2705,168,1,1912
2705,342,1,1912
2705,467,2,1912
2706,12,3,1913
2707,259,3,1914
2708,33,1,1915
2708,114,2,1915
2709,125,1,1916
2709,83,3,1916
2709,34,2,1916
2709,196,3,1916
2709,251,1,1916
2709,150,1,1916
2710,0,1,1917
2711,201,3,1918
2712,79,3,1919
2712,153,1,1919
2712,14,3,1919
2712,110,3,1919
2712,25,3,1919
2712,60,2,1919
2713,4,1,1920
2713,1,2,1920
2713,2,3,1920
2713,11,3,1920
2714,466,2,1921
2715,28,3,1922
2715,47,2,1922
2715,40,3,1922
2716,19,2,1923
2716,60,3,1923
2716,0,2,1923
2716,188,1,1923
2716,89,1,1923
2716,30,3,1923
2716,490,1,1923
2717,463,2,1924
2717,125,1,1924
2718,30,2,1925
2718,2,1,1925
2718,194,2,1925
2719,3,3,1926
2719,112,3,1926
2719,291,1,1926
2719,224,1,1926
2719,216,1,1926
2720,4,2,1927
2720,15,3,1927
2720,77,2,1927
2720,10,3,1927
2721,1,2,1928
2721,34,2,1928
2721,228,2,1928
2721,93,1,1928
2721,188,1,1928
2721,190,2,1928
2722,203,2,1929
2723,109,2,1930
2724,11,1,1931
2724,447,3,1931
2725,194,2,1932
2725,151,1,1932
2725,64,2,1932
2726,36,1,1933
2726,177,1,1933
2727,185,2,1934
2727,490,1,1934
2727,116,3,1934
2728,2,1,1935
2728,24,2,1935
2728,14,3,1935
2728,102,3,1935
2728,115,3,1935
2729,209,1,1936
2729,469,2,1936
2730,5,3,1937
2731,32,1,1938
2732,97,1,1939
2732,42,1,1939
2732,14,3,1939
2732,29,3,1939
2732,47,1,1939
2732,131,3,1939
2732,13,1,1939
2733,10,3,1940
2733,5,3,1940
2733,89,2,1940
2733,85,2,1940
2733,11,2,1940
2733,0,2,1940
2733,4,3,1940
2733,50,3,1940
2733,33,1,1940
2733,183,3,1940
2733,318,1,1940
2733,43,1,1940
2733,34,2,1940
2733,14,1,1940
2733,26,3,1940
2733,23,3,1940
2734,97,1,1941
2734,146,2,1941
2735,6,1,1942
2736,152,2,1943
2736,247,1,1943
2736,447,3,1943
2737,3,1,1944
2737,29,1,1944
2737,96,2,1944
2737,117,2,1944
2738,23,2,1945
2738,228,2,1945
2739,52,1,1946
2739,122,2,1946
2739,20,3,1946
2740,7,2,1947
2740,498,1,1947
2740,306,2,1947
2741,28,1,1948
2742,108,3,1949
2742,371,2,1949
2742,124,3,1949
2743,84,2,1950
2743,97,3,1950
2744,11,2,1951
2745,43,1,1952
2745,30,2,1952
2745,39,1,1952
2745,62,1,1952
2745,314,2,1952
2745,466,2,1952
2745,352,2,1952
2745,355,3,1952
2745,22,1,1952
2746,10,3,1953
2746,22,3,1953
2746,21,3,1953
2746,224,2,1953
2747,175,1,1954
2747,61,1,1954
2747,259,3,1954
2747,57,2,1954
2747,89,1,1954
2748,37,2,1955
2749,74,2,1956
2749,2,2,1956
2749,5,3,1956
2750,20,3,1957
2750,138,2,1957
2750,197,2,1957
2750,488,1,1957
2750,19,1,1957
2750,92,2,1957
2751,36,1,1958
2752,107,1,1959
2752,11,3,1959
2752,214,2,1959
2752,81,1,1959
2753,273,1,1960
2753,331,2,1960
2753,316,3,1960
2753,129,3,1960
2753,210,2,1960
2753,203,1,1960
2754,266,1,1961
2754,106,1,1961
2755,143,1,1962
2755,285,1,1962
2756,53,2,1963
2756,162,3,1963
2756,169,1,1963
2757,60,2,1964
2758,39,3,1965
2758,3,1,1965
2759,2,3,1966
2759,62,2,1966
2759,210,2,1966
2759,1,1,1966
2759,14,2,1966
2759,33,1,1966
2759,77,3,1966
2759,36,1,1966
2760,25,3,1967
2760,389,1,1967
2761,59,2,1968
2761,210,1,1968
2761,227,1,1968
2762,151,2,1969
2762,12,2,1969
2763,89,3,1970
2763,21,3,1970
2763,107,3,1970
2764,23,2,1971
2764,8,1,1971
2765,30,1,1972
2765,115,3,1972
2765,265,3,1972
2765,238,2,1972
2766,10,3,1973
2766,223,2,1973
2766,454,3,1973
2767,40,3,1974
2767,118,3,1974
2767,204,2,1974
2767,32,1,1974
2767,2,2,1974
2767,37,2,1974
2767,175,1,1974
2767,48,2,1974
2767,161,3,1974
2767,223,3,1974
2767,205,2,1974
2767,44,3,1974
2767,46,3,1974
2767,13,1,1974
2767,19,2,1974
2767,5,3,1974
2767,9,1,1974
2767,17,2,1974
2768,83,3,1975
2768,97,1,1975
2768,45,1,1975
2768,44,2,1975
2768,165,1,1975
2768,157,3,1975
2769,26,1,1976
2770,13,3,1977
2770,27,3,1977
2770,11,1,1977
2770,68,3,1977
2770,167,3,1977
2770,129,3,1977
2770,448,3,1977
2771,24,2,1978
2771,189,3,1978
2771,27,1,1978
2772,72,2,1979
2773,43,3,1980
2774,163,1,1981
2774,11,1,1981
2775,63,2,1982
2775,312,3,1982
2775,179,3,1982
2776,446,1,1983
2776,16,1,1983
2777,40,3,1984
2778,67,2,1985
2779,8,3,1986
2780,14,3,1987
2780,30,3,1987
2781,32,2,1988
2782,16,2,1989
2783,77,1,1990
2783,265,3,1990
2783,122,1,1990
2783,102,3,1990
2784,15,2,1991
2784,452,3,1991
2784,316,3,1991
2784,332,3,1991
2784,254,3,1991
2784,484,3,1991
2784,140,3,1991
2785,24,3,1992
2786,136,1,1993
2786,263,3,1993
2787,66,1,1994
2787,20,3,1994
2787,101,3,1994
2787,368,3,1994
2787,222,2,1994
2788,48,2,1995
2788,37,1,1995
2788,12,1,1995
2788,14,2,1995
2789,33,2,1996
2790,34,2,1997
2790,236,1,1997
2790,122,2,1997
2791,93,3,1998
2791,208,2,1998
2791,26,1,1998
2791,180,1,1998
2791,20,3,1998
2791,57,3,1998
2792,4,1,1999
2793,18,3,2000
2793,52,1,2000
2793,43,2,2000
2793,191,3,2000
2794,4,1,2001
2794,15,1,2001
2795,14,3,2002
2795,238,2,2002
2796,36,1,2003
2797,19,1,2004
2798,9,2,2005
2799,296,3,2006
2799,64,1,2006
2799,349,1,2006
2799,103,2,2006
2800,30,3,2007
2801,76,2,2008
2801,162,1,2008
2801,35,2,2008
2801,4,1,2008
2801,466,2,2008
2802,145,1,2009
2802,87,2,2009
2802,466,1,2009
2802,11,1,2009
2802,270,3,2009
2802,24,1,2009
2802,33,3,2009
2803,11,2,2010
2803,20,1,2010
2803,48,3,2010
2804,74,1,2011
2804,400,2,2011
2804,165,2,2011
2805,10,1,2012
2805,103,1,2012
2805,227,2,2012
2806,43,1,2013
2806,71,2,2013
2806,213,3,2013
2806,178,1,2013
2806,5,1,2013
2806,160,2,2013
2807,69,1,2014
2807,78,2,2014
2807,134,2,2014
2807,227,2,2014
2808,34,1,2015
2809,50,1,2016
2809,61,3,2016
2809,371,2,2016
2809,98,3,2016
2809,100,1,2016
2809,10,1,2016
2809,159,1,2016
2810,404,2,2017
2811,88,3,2018
2812,25,3,2019
2813,49,3,2020
2814,472,3,2021
2814,47,2,2021
2815,226,2,2022
2815,69,1,2022
2815,183,1,2022
2815,344,3,2022
2815,304,2,2022
2815,215,1,2022
2815,23,2,2022
2816,18,1,2023
2817,28,2,2024
2817,29,2,2024
2818,72,1,2025
2818,6,3,2025
2818,36,2,2025
2818,48,1,2025
2818,77,3,2025
2818,147,1,2025
2819,0,1,2026
2820,33,1,2027
2820,147,1,2027
2821,19,3,2028
2821,40,1,2028
2821,116,2,2028
2822,114,2,2029
2822,14,3,2029
2823,177,3,2030
2823,61,1,2030
2823,185,1,2030
2823,10,3,2030
2823,247,2,2030
2823,182,2,2030
2823,44,1,2030
2823,27,1,2030
2823,187,2,2030
2823,353,3,2030
2823,183,3,2030
2823,72,3,2030
2823,232,1,2030
2823,351,1,2030
2823,310,2,2030
2823,111,2,2030
2823,155,1,2030
2823,360,2,2030
2824,46,3,2031
2824,148,2,2031
2824,12,1,2031
2824,180,1,2031
